0,0.000000,0.000000
1e-11,0.000000,0.000000
2e-11,0.874568,0.005754
3e-11,1.034164,0.014374
4e-11,1.032100,0.023811
5e-11,1.033140,0.033399
6e-11,1.041730,0.042967
7e-11,1.051439,0.052466
8e-11,1.060941,0.061881
9e-11,1.070279,0.071205
1e-10,1.079518,0.080437
1.1e-10,1.088667,0.089578
1.2e-10,1.097726,0.098628
1.3e-10,1.106695,0.107588
1.4e-10,1.115575,0.116459
1.5e-10,1.124367,0.125242
1.6e-10,1.133071,0.133938
1.7e-10,1.141689,0.142547
1.8e-10,1.150221,0.151070
1.9e-10,1.158669,0.159509
2e-10,1.167032,0.167864
2.1e-10,1.175312,0.176136
2.2e-10,1.183510,0.184326
2.3e-10,1.191626,0.192434
2.4e-10,1.199662,0.200462
2.5e-10,1.207618,0.208410
2.6e-10,1.215495,0.216279
2.7e-10,1.223293,0.224069
2.8e-10,1.231014,0.231782
2.9e-10,1.238658,0.239419
3e-10,1.246227,0.246980
3.1e-10,1.253719,0.254465
3.2e-10,1.261138,0.261876
3.3e-10,1.268483,0.269213
3.4e-10,1.275754,0.276478
3.5e-10,1.282954,0.283670
3.6e-10,1.290082,0.290791
3.7e-10,1.297139,0.297841
3.8e-10,1.304126,0.304821
3.9e-10,1.311043,0.311731
4e-10,1.317892,0.318573
4.1e-10,1.324672,0.325347
4.2e-10,1.331385,0.332053
4.3e-10,1.338032,0.338693
4.4e-10,1.344612,0.345267
4.5e-10,1.351127,0.351775
4.6e-10,1.357577,0.358219
4.7e-10,1.363963,0.364599
4.8e-10,1.370286,0.370915
4.9e-10,1.376546,0.377169
5e-10,1.382743,0.383360
5.1e-10,1.388879,0.389490
5.2e-10,1.394954,0.395558
5.3e-10,1.400969,0.401567
5.4e-10,1.406923,0.407516
5.5e-10,1.412819,0.413405
5.6e-10,1.418656,0.419236
5.7e-10,1.424435,0.425010
5.8e-10,1.430156,0.430725
5.9e-10,1.435821,0.436384
6e-10,1.441429,0.441987
6.1e-10,1.446981,0.447534
6.2e-10,1.452479,0.453026
6.3e-10,1.457922,0.458463
6.4e-10,1.463310,0.463846
6.5e-10,1.468645,0.469176
6.6e-10,1.473927,0.474453
6.7e-10,1.479157,0.479677
6.8e-10,1.484334,0.484849
6.9e-10,1.489460,0.489970
7e-10,1.494535,0.495040
7.1e-10,1.499560,0.500060
7.2e-10,1.504534,0.505029
7.3e-10,1.509460,0.509950
7.4e-10,1.514336,0.514821
7.5e-10,1.519164,0.519644
7.6e-10,1.523944,0.524419
7.7e-10,1.528676,0.529147
7.8e-10,1.533361,0.533827
7.9e-10,1.538000,0.538461
8e-10,1.542592,0.543049
8.1e-10,1.547139,0.547592
8.2e-10,1.551641,0.552089
8.3e-10,1.556098,0.556541
8.4e-10,1.560511,0.560950
8.5e-10,1.564879,0.565314
8.6e-10,1.569205,0.569635
8.7e-10,1.573487,0.573913
8.8e-10,1.577727,0.578149
8.9e-10,1.581924,0.582342
9e-10,1.586080,0.586494
9.1e-10,1.590195,0.590604
9.2e-10,1.594269,0.594674
9.3e-10,1.598302,0.598703
9.4e-10,1.602295,0.602692
9.5e-10,1.606248,0.606642
9.6e-10,1.610163,0.610552
9.7e-10,1.614038,0.614423
9.8e-10,1.617874,0.618256
9.9e-10,1.621673,0.622051
1e-09,1.625434,0.625808
1.01e-09,1.629157,0.629528
1.02e-09,1.632844,0.633210
1.03e-09,1.636493,0.636857
1.04e-09,1.640107,0.640466
1.05e-09,1.643684,0.644040
1.06e-09,1.647226,0.647579
1.07e-09,1.650733,0.651082
1.08e-09,1.654205,0.654551
1.09e-09,1.657643,0.657985
1.1e-09,1.661046,0.661384
1.11e-09,1.664415,0.664750
1.12e-09,1.667751,0.668083
1.13e-09,1.671054,0.671382
1.14e-09,1.674324,0.674649
1.15e-09,1.677561,0.677883
1.16e-09,1.680766,0.681085
1.17e-09,1.683940,0.684256
1.18e-09,1.687082,0.687394
1.19e-09,1.690192,0.690502
1.2e-09,1.693272,0.693578
1.21e-09,1.696321,0.696624
1.22e-09,1.699340,0.699640
1.23e-09,1.702328,0.702626
1.24e-09,1.705287,0.705582
1.25e-09,1.708217,0.708509
1.26e-09,1.711118,0.711406
1.27e-09,1.713989,0.714275
1.28e-09,1.716832,0.717115
1.29e-09,1.719647,0.719927
1.3e-09,1.722434,0.722711
1.31e-09,1.725193,0.725468
1.32e-09,1.727925,0.728197
1.33e-09,1.730630,0.730899
1.34e-09,1.733307,0.733574
1.35e-09,1.735958,0.736222
1.36e-09,1.738583,0.738844
1.37e-09,1.741182,0.741440
1.38e-09,1.743755,0.744011
1.39e-09,1.746302,0.746555
1.4e-09,1.748824,0.749075
1.41e-09,1.751321,0.751569
1.42e-09,1.753793,0.754039
1.43e-09,1.756240,0.756484
1.44e-09,1.758663,0.758904
1.45e-09,1.761062,0.761301
1.46e-09,1.763437,0.763674
1.47e-09,1.765789,0.766023
1.48e-09,1.768117,0.768349
1.49e-09,1.770422,0.770652
1.5e-09,1.772704,0.772931
1.51e-09,1.774964,0.775189
1.52e-09,1.777201,0.777423
1.53e-09,1.779416,0.779636
1.54e-09,1.781608,0.781826
1.55e-09,1.783779,0.783995
1.56e-09,1.785929,0.786142
1.57e-09,1.788057,0.788268
1.58e-09,1.790163,0.790373
1.59e-09,1.792249,0.792457
1.6e-09,1.794314,0.794520
1.61e-09,1.796359,0.796563
1.62e-09,1.798383,0.798585
1.63e-09,1.800388,0.800587
1.64e-09,1.802372,0.802569
1.65e-09,1.804336,0.804532
1.66e-09,1.806281,0.806475
1.67e-09,1.808207,0.808399
1.68e-09,1.810114,0.810303
1.69e-09,1.812001,0.812189
1.7e-09,1.813870,0.814056
1.71e-09,1.815720,0.815904
1.72e-09,1.817552,0.817734
1.73e-09,1.819366,0.819546
1.74e-09,1.821161,0.821340
1.75e-09,1.822939,0.823116
1.76e-09,1.824699,0.824874
1.77e-09,1.826442,0.826615
1.78e-09,1.828167,0.828339
1.79e-09,1.829875,0.830045
1.8e-09,1.831566,0.831735
1.81e-09,1.833241,0.833407
1.82e-09,1.834898,0.835063
1.83e-09,1.836540,0.836703
1.84e-09,1.838165,0.838326
1.85e-09,1.839773,0.839933
1.86e-09,1.841366,0.841524
1.87e-09,1.842943,0.843100
1.88e-09,1.844504,0.844660
1.89e-09,1.846050,0.846204
1.9e-09,1.847580,0.847733
1.91e-09,1.849095,0.849246
1.92e-09,1.850595,0.850745
1.93e-09,1.852081,0.852228
1.94e-09,1.853551,0.853697
1.95e-09,1.855007,0.855152
1.96e-09,1.856448,0.856592
1.97e-09,1.857875,0.858017
1.98e-09,1.859288,0.859429
